2.487000000000000000e+03,2.300000000000000000e+01
2.412000000000000000e+03,2.050000000000000000e+02
2.172000000000000000e+03,1.500000000000000000e+02
2.147000000000000000e+03,3.660000000000000000e+02
2.561000000000000000e+03,4.860000000000000000e+02
2.260000000000000000e+03,5.630000000000000000e+02
2.274000000000000000e+03,7.050000000000000000e+02
2.093000000000000000e+03,6.990000000000000000e+02
1.941000000000000000e+03,6.190000000000000000e+02
1.750000000000000000e+03,5.200000000000000000e+02
1.750000000000000000e+03,4.060000000000000000e+02
1.962000000000000000e+03,1.205000000000000000e+03
1.923000000000000000e+03,1.381000000000000000e+03
1.439000000000000000e+03,6.960000000000000000e+02
1.283000000000000000e+03,6.460000000000000000e+02
9.330000000000000000e+02,8.630000000000000000e+02
1.184000000000000000e+03,9.120000000000000000e+02
1.340000000000000000e+03,8.570000000000000000e+02
1.517000000000000000e+03,9.210000000000000000e+02
1.350000000000000000e+03,1.115000000000000000e+03
1.047000000000000000e+03,1.081000000000000000e+03
7.850000000000000000e+02,1.198000000000000000e+03
1.064000000000000000e+03,1.328000000000000000e+03
1.018000000000000000e+03,1.532000000000000000e+03
1.439000000000000000e+03,1.402000000000000000e+03
1.467000000000000000e+03,1.578000000000000000e+03
1.570000000000000000e+03,1.930000000000000000e+03
1.814000000000000000e+03,2.059000000000000000e+03
1.998000000000000000e+03,2.327000000000000000e+03
1.736000000000000000e+03,2.260000000000000000e+03
1.656000000000000000e+03,2.434000000000000000e+03
1.656000000000000000e+03,2.693000000000000000e+03
1.925000000000000000e+03,2.810000000000000000e+03
2.049000000000000000e+03,2.865000000000000000e+03
2.010000000000000000e+03,1.980000000000000000e+03
2.102000000000000000e+03,1.823000000000000000e+03
2.434000000000000000e+03,1.897000000000000000e+03
2.250000000000000000e+03,2.060000000000000000e+03
2.243000000000000000e+03,2.196000000000000000e+03
2.324000000000000000e+03,2.418000000000000000e+03
2.511000000000000000e+03,2.279000000000000000e+03
2.614000000000000000e+03,2.313000000000000000e+03
2.748000000000000000e+03,2.368000000000000000e+03
2.823000000000000000e+03,2.220000000000000000e+03
2.908000000000000000e+03,2.427000000000000000e+03
2.692000000000000000e+03,2.742000000000000000e+03
3.431000000000000000e+03,2.711000000000000000e+03
3.392000000000000000e+03,2.933000000000000000e+03
3.258000000000000000e+03,3.198000000000000000e+03
3.378000000000000000e+03,3.217000000000000000e+03
3.717000000000000000e+03,3.056000000000000000e+03
3.668000000000000000e+03,3.228000000000000000e+03
4.032000000000000000e+03,3.151000000000000000e+03
4.015000000000000000e+03,3.284000000000000000e+03
3.838000000000000000e+03,3.379000000000000000e+03
3.746000000000000000e+03,3.496000000000000000e+03
3.969000000000000000e+03,3.561000000000000000e+03
4.637000000000000000e+03,3.459000000000000000e+03
4.404000000000000000e+03,3.891000000000000000e+03
4.510000000000000000e+03,4.144000000000000000e+03
4.860000000000000000e+03,4.511000000000000000e+03
5.118000000000000000e+03,4.881000000000000000e+03
4.631000000000000000e+03,6.164000000000000000e+03
4.362000000000000000e+03,6.007000000000000000e+03
4.397000000000000000e+03,5.850000000000000000e+03
4.656000000000000000e+03,5.551000000000000000e+03
4.631000000000000000e+03,5.375000000000000000e+03
4.709000000000000000e+03,5.156000000000000000e+03
4.429000000000000000e+03,5.304000000000000000e+03
4.471000000000000000e+03,5.110000000000000000e+03
4.163000000000000000e+03,5.495000000000000000e+03
4.100000000000000000e+03,5.297000000000000000e+03
4.266000000000000000e+03,5.233000000000000000e+03
4.206000000000000000e+03,4.961000000000000000e+03
4.393000000000000000e+03,4.971000000000000000e+03
4.499000000000000000e+03,4.918000000000000000e+03
4.301000000000000000e+03,4.841000000000000000e+03
4.361000000000000000e+03,4.711000000000000000e+03
4.810000000000000000e+03,4.874000000000000000e+03
4.686000000000000000e+03,4.646000000000000000e+03
3.767000000000000000e+03,5.220000000000000000e+03
3.975000000000000000e+03,5.173000000000000000e+03
3.957000000000000000e+03,4.970000000000000000e+03
3.911000000000000000e+03,4.831000000000000000e+03
3.971000000000000000e+03,4.689000000000000000e+03
4.250000000000000000e+03,4.510000000000000000e+03
4.395000000000000000e+03,4.380000000000000000e+03
4.222000000000000000e+03,4.152000000000000000e+03
3.862000000000000000e+03,4.361000000000000000e+03
3.724000000000000000e+03,4.469000000000000000e+03
3.579000000000000000e+03,4.636000000000000000e+03
3.664000000000000000e+03,4.845000000000000000e+03
3.682000000000000000e+03,4.975000000000000000e+03
3.406000000000000000e+03,4.451000000000000000e+03
3.537000000000000000e+03,4.222000000000000000e+03
3.866000000000000000e+03,4.081000000000000000e+03
3.576000000000000000e+03,4.081000000000000000e+03
3.409000000000000000e+03,4.127000000000000000e+03
3.109000000000000000e+03,4.037000000000000000e+03
3.802000000000000000e+03,3.858000000000000000e+03
3.579000000000000000e+03,3.599000000000000000e+03
3.579000000000000000e+03,3.599000000000000000e+03
3.063000000000000000e+03,3.608000000000000000e+03
3.141000000000000000e+03,3.429000000000000000e+03
2.858000000000000000e+03,3.312000000000000000e+03
2.872000000000000000e+03,3.531000000000000000e+03
2.723000000000000000e+03,3.828000000000000000e+03
2.621000000000000000e+03,3.674000000000000000e+03
2.507000000000000000e+03,3.464000000000000000e+03
2.235000000000000000e+03,3.495000000000000000e+03
2.334000000000000000e+03,3.431000000000000000e+03
2.380000000000000000e+03,3.295000000000000000e+03
2.468000000000000000e+03,3.184000000000000000e+03
2.391000000000000000e+03,2.964000000000000000e+03
2.104000000000000000e+03,3.082000000000000000e+03
2.139000000000000000e+03,3.371000000000000000e+03
1.881000000000000000e+03,3.365000000000000000e+03
1.761000000000000000e+03,2.916000000000000000e+03
1.927000000000000000e+03,3.616000000000000000e+03
2.182000000000000000e+03,3.770000000000000000e+03
1.358000000000000000e+03,3.841000000000000000e+03
1.110000000000000000e+03,3.788000000000000000e+03
9.970000000000000000e+02,3.887000000000000000e+03
1.134000000000000000e+03,3.980000000000000000e+03
9.500000000000000000e+02,4.089000000000000000e+03
9.860000000000000000e+02,4.234000000000000000e+03
8.730000000000000000e+02,4.218000000000000000e+03
7.630000000000000000e+02,3.934000000000000000e+03
7.530000000000000000e+02,4.129000000000000000e+03
6.390000000000000000e+02,4.019000000000000000e+03
7.630000000000000000e+02,4.633000000000000000e+03
4.270000000000000000e+02,4.722000000000000000e+03
2.800000000000000000e+01,4.922000000000000000e+03
4.910000000000000000e+02,5.347000000000000000e+03
1.018000000000000000e+03,5.889000000000000000e+03
8.240000000000000000e+02,5.932000000000000000e+03
1.153000000000000000e+03,6.086000000000000000e+03
1.086000000000000000e+03,6.206000000000000000e+03
1.237000000000000000e+03,6.305000000000000000e+03
1.414000000000000000e+03,6.043000000000000000e+03
1.495000000000000000e+03,5.864000000000000000e+03
1.167000000000000000e+03,6.456000000000000000e+03
1.513000000000000000e+03,6.348000000000000000e+03
1.725000000000000000e+03,6.298000000000000000e+03
1.725000000000000000e+03,6.298000000000000000e+03
1.944000000000000000e+03,6.451000000000000000e+03
1.944000000000000000e+03,6.451000000000000000e+03
1.739000000000000000e+03,6.689000000000000000e+03
1.820000000000000000e+03,6.821000000000000000e+03
2.142000000000000000e+03,6.732000000000000000e+03
2.280000000000000000e+03,6.041000000000000000e+03
2.418000000000000000e+03,6.161000000000000000e+03
2.559000000000000000e+03,6.257000000000000000e+03
2.637000000000000000e+03,6.809000000000000000e+03
2.821000000000000000e+03,6.988000000000000000e+03
2.976000000000000000e+03,7.090000000000000000e+03
3.075000000000000000e+03,6.887000000000000000e+03
3.135000000000000000e+03,6.686000000000000000e+03
3.005000000000000000e+03,6.539000000000000000e+03
3.052000000000000000e+03,6.277000000000000000e+03
3.207000000000000000e+03,6.555000000000000000e+03
3.235000000000000000e+03,6.408000000000000000e+03
3.510000000000000000e+03,6.747000000000000000e+03
3.737000000000000000e+03,6.546000000000000000e+03
3.906000000000000000e+03,6.420000000000000000e+03
3.666000000000000000e+03,6.358000000000000000e+03
4.058000000000000000e+03,6.108000000000000000e+03
3.892000000000000000e+03,5.988000000000000000e+03
3.814000000000000000e+03,5.636000000000000000e+03
3.789000000000000000e+03,5.605000000000000000e+03
3.630000000000000000e+03,5.654000000000000000e+03
3.425000000000000000e+03,6.059000000000000000e+03
3.443000000000000000e+03,5.926000000000000000e+03
3.249000000000000000e+03,5.858000000000000000e+03
3.217000000000000000e+03,6.078000000000000000e+03
2.994000000000000000e+03,6.010000000000000000e+03
2.871000000000000000e+03,5.917000000000000000e+03
2.878000000000000000e+03,5.741000000000000000e+03
2.793000000000000000e+03,5.550000000000000000e+03
3.065000000000000000e+03,5.661000000000000000e+03
3.270000000000000000e+03,5.698000000000000000e+03
3.361000000000000000e+03,5.569000000000000000e+03
2.913000000000000000e+03,5.414000000000000000e+03
3.054000000000000000e+03,5.347000000000000000e+03
2.998000000000000000e+03,5.162000000000000000e+03
3.563000000000000000e+03,5.334000000000000000e+03
3.524000000000000000e+03,5.266000000000000000e+03
3.493000000000000000e+03,5.146000000000000000e+03
3.386000000000000000e+03,4.988000000000000000e+03
3.383000000000000000e+03,4.849000000000000000e+03
3.203000000000000000e+03,4.874000000000000000e+03
3.199000000000000000e+03,4.606000000000000000e+03
3.146000000000000000e+03,4.686000000000000000e+03
2.961000000000000000e+03,4.701000000000000000e+03
2.991000000000000000e+03,4.843000000000000000e+03
3.030000000000000000e+03,4.942000000000000000e+03
2.887000000000000000e+03,4.905000000000000000e+03
2.615000000000000000e+03,5.262000000000000000e+03
2.726000000000000000e+03,5.073000000000000000e+03
2.500000000000000000e+03,4.914000000000000000e+03
2.619000000000000000e+03,4.616000000000000000e+03
2.670000000000000000e+03,4.751000000000000000e+03
2.911000000000000000e+03,4.438000000000000000e+03
2.704000000000000000e+03,4.072000000000000000e+03
2.437000000000000000e+03,4.421000000000000000e+03
2.203000000000000000e+03,4.591000000000000000e+03
2.292000000000000000e+03,4.261000000000000000e+03
2.159000000000000000e+03,4.364000000000000000e+03
1.942000000000000000e+03,4.203000000000000000e+03
2.281000000000000000e+03,4.078000000000000000e+03
2.452000000000000000e+03,4.007000000000000000e+03
1.751000000000000000e+03,4.113000000000000000e+03
