0.000000000000000000e+00,2.754542595407472660e+01
0.000000000000000000e+00,1.484495863254885251e+01
0.000000000000000000e+00,2.648574727391497063e+01
2.100000000000000000e+01,3.868246585726546272e+01
2.100000000000000000e+01,4.637036420299882167e+01
2.100000000000000000e+01,1.547673654509269525e+00
2.100000000000000000e+01,2.252253663286976604e+01
2.100000000000000000e+01,3.285223273157167512e+01
2.800000000000000000e+01,2.753251331930484369e+01
2.800000000000000000e+01,8.954804479815280160e+00
2.800000000000000000e+01,2.807982458330453213e+01
3.400000000000000000e+01,1.497984463689362400e+01
3.400000000000000000e+01,1.528338258334505539e+01
4.600000000000000000e+01,2.989656338210885522e+01
4.600000000000000000e+01,3.688012428750684535e+01
7.000000000000000000e+00,3.089443821985166494e+01
4.600000000000000000e+01,2.648876794361632392e+01
4.600000000000000000e+01,1.775490898442948495e+00
4.600000000000000000e+01,2.666495376168577280e+01
4.600000000000000000e+01,4.372541066546995125e+01
7.000000000000000000e+00,1.793905441231740028e+01
7.000000000000000000e+00,3.357446941481961034e+01
7.100000000000000000e+01,1.688687375707565863e+01
7.100000000000000000e+01,1.825727192390659681e+01
4.200000000000000000e+01,1.462571915651460230e+01
4.200000000000000000e+01,1.537548394029285603e+01
7.200000000000000000e+01,1.229835654525043509e+01
7.200000000000000000e+01,3.000243096631283635e+01
2.400000000000000000e+01,2.991645877502300266e+01
2.400000000000000000e+01,1.507955419322106749e+01
2.400000000000000000e+01,2.664341535091163493e+01
5.900000000000000000e+01,3.129840135008394952e+01
5.900000000000000000e+01,1.592134688421584698e+01
3.000000000000000000e+01,2.597174176618923624e+01
5.000000000000000000e+00,1.252245698903146653e+01
5.000000000000000000e+00,1.767276799777169671e+01
6.000000000000000000e+01,2.088207041715299184e+01
6.000000000000000000e+01,1.776869991299445672e+01
3.700000000000000000e+01,2.470464071676362039e+01
3.700000000000000000e+01,2.065274346012816409e+01
3.700000000000000000e+01,2.237572195865245206e+01
2.000000000000000000e+01,2.225759170076011983e+01
2.000000000000000000e+01,6.993025906021790306e+00
2.000000000000000000e+01,2.035009934118415131e+01
2.000000000000000000e+01,2.689894562168833758e+01
7.300000000000000000e+01,1.472872214794614387e-01
1.000000000000000000e+01,2.112768967563490818e+01
1.000000000000000000e+01,1.772180243094502217e+01
1.700000000000000000e+01,3.450412294795759749e+01
1.700000000000000000e+01,1.863714329224783839e+01
1.700000000000000000e+01,3.821181837209034171e+01
1.700000000000000000e+01,2.849244193080143717e+01
4.900000000000000000e+01,1.259903403665234656e+01
4.900000000000000000e+01,1.230870563759901515e+01
6.800000000000000000e+01,1.596197060517178734e+01
6.800000000000000000e+01,1.774190868035042712e+01
6.800000000000000000e+01,2.178532574024358937e+01
5.100000000000000000e+01,1.472872214794614387e-01
1.800000000000000000e+01,2.925143831302920461e+01
1.800000000000000000e+01,2.352893269020258060e+01
6.400000000000000000e+01,1.867142263110987699e+01
3.300000000000000000e+01,2.416041322120269186e+01
7.000000000000000000e+01,1.112191890455339172e+00
2.700000000000000000e+01,1.326674940524926427e+01
2.700000000000000000e+01,1.373575555180904217e+01
6.000000000000000000e+00,2.755707339694310321e+01
6.000000000000000000e+00,3.114094448870925458e+00
6.000000000000000000e+00,4.025044910007625987e+01
6.000000000000000000e+00,3.496604264464794198e+01
6.700000000000000000e+01,1.751320019129834549e+01
5.200000000000000000e+01,2.737024624952723784e+01
5.200000000000000000e+01,1.512552984552839241e+01
5.200000000000000000e+01,2.030077142444080707e+01
1.500000000000000000e+01,2.588674561905706284e+01
6.700000000000000000e+01,8.994707333333293420e+00
6.700000000000000000e+01,1.868717150221145218e+01
1.500000000000000000e+01,5.272591179479847234e+00
1.500000000000000000e+01,2.465742791764822783e+01
3.300000000000000000e+01,2.127644169774535854e+01
6.400000000000000000e+01,1.566274284841559705e+01
2.500000000000000000e+01,2.376029766876567351e+01
2.500000000000000000e+01,8.966895328848289992e+00
5.600000000000000000e+01,2.494345588263146851e+01
5.600000000000000000e+01,3.173944253525307069e+00
5.600000000000000000e+01,2.353989293989599574e+01
6.100000000000000000e+01,1.490013989009525552e+01
6.100000000000000000e+01,1.572863373178708102e+01
1.800000000000000000e+01,2.770031757579270959e+01
5.400000000000000000e+01,3.692411053872437776e+01
5.400000000000000000e+01,1.178297771835691421e+01
5.400000000000000000e+01,2.977412311696067704e+01
3.500000000000000000e+01,2.623137832783979917e+01
3.500000000000000000e+01,2.796850615764022407e+01
5.400000000000000000e+01,3.518582304382093184e+01
3.600000000000000000e+01,3.334918260231457765e+01
3.000000000000000000e+00,1.876667289898294655e+01
3.600000000000000000e+01,2.857820904260637107e+01
3.600000000000000000e+01,9.178434631897106399e+00
3.600000000000000000e+01,4.080080486743396762e+01
3.000000000000000000e+00,2.028357207383336203e+01
4.400000000000000000e+01,4.388975906395759630e+00
4.400000000000000000e+01,4.388975906395759630e+00
2.600000000000000000e+01,2.625817488478583428e+01
2.600000000000000000e+01,2.423133428591697225e+01
2.600000000000000000e+01,3.227171848250765862e+01
2.600000000000000000e+01,1.941238936944943561e+01
5.800000000000000000e+01,1.431717703682213561e+01
5.800000000000000000e+01,3.570861166534319153e+01
4.000000000000000000e+01,2.834685043280406092e+01
4.000000000000000000e+01,2.642850917238499875e+01
4.000000000000000000e+01,1.011598792284066484e+01
4.000000000000000000e+01,1.393038596343080826e+01
4.000000000000000000e+01,3.647189334727267607e+01
3.000000000000000000e+01,3.063620721112205914e+01
3.000000000000000000e+01,2.292442174258021836e+01
4.000000000000000000e+01,3.048892223667777301e+01
2.000000000000000000e+00,2.402727269668499588e+01
5.900000000000000000e+01,1.909312490825330144e+01
2.000000000000000000e+00,2.021071440081417947e+01
1.300000000000000000e+01,3.896601874103067331e+01
6.500000000000000000e+01,5.131298013388959411e+00
9.000000000000000000e+00,1.699699152918045897e+01
9.000000000000000000e+00,1.355042437611045258e+01
9.000000000000000000e+00,1.704194784375130922e+01
4.100000000000000000e+01,2.032912753530477090e+01
4.100000000000000000e+01,2.260084913625818714e+01
4.100000000000000000e+01,8.472448764769513474e+00
5.300000000000000000e+01,1.305726025695859782e+01
4.100000000000000000e+01,1.602533402973317322e+01
5.300000000000000000e+01,1.115498502292110850e+01
1.400000000000000000e+01,2.583514149818492811e+01
1.400000000000000000e+01,2.588418547702923789e+01
6.600000000000000000e+01,5.858978447570452053e-01
5.000000000000000000e+01,1.775862453720074452e+00
5.700000000000000000e+01,1.962865385897870141e+01
5.700000000000000000e+01,1.351292923152770520e+01
4.000000000000000000e+00,3.099538753260296886e+01
4.000000000000000000e+00,1.631523763218487844e+01
4.000000000000000000e+00,1.158958802904949792e+01
4.500000000000000000e+01,1.882220377398760647e+01
4.500000000000000000e+01,1.533192735834548870e+01
4.000000000000000000e+00,3.157245983369884712e+01
3.100000000000000000e+01,3.832776420385727789e+01
3.100000000000000000e+01,1.398807545496267579e+01
3.100000000000000000e+01,1.398807545496267579e+01
3.100000000000000000e+01,2.878838919411404618e+01
3.100000000000000000e+01,2.878838919411404618e+01
1.600000000000000000e+01,2.558749051707136246e+01
1.600000000000000000e+01,1.846841433816792133e+01
1.600000000000000000e+01,3.522147623700566044e+01
4.300000000000000000e+01,2.330692008619932665e+01
4.300000000000000000e+01,5.639154781147104778e+00
4.300000000000000000e+01,3.163337705525867705e+01
6.300000000000000000e+01,3.773491585498416612e+01
6.300000000000000000e+01,5.562501581383298088e+00
